Adjetives_Verbs,Nouns_Dependent,Adjetive_Type
diminuer,service public*,Positive
discipline*,service public*,Positive
échouer*,service public*,Positive
en difficulté,service public*,Positive
faible*,service public*,Positive
fragile,service public*,Positive
fraude*,service public*,Positive
inefficace,service public*,Positive
insoutenable,service public*,Positive
instable,service public*,Positive
insuffisant ,service public*,Positive
involontaire,service public*,Positive
irresponsable*,service public*,Positive
lent,service public*,Positive
maigre,service public*,Positive
négatif,service public*,Positive
petit*,service public*,Positive
pire*,service public*,Positive
problème*,service public*,Positive
réduire,service public*,Positive
restrictif*,service public*,Positive
réticent,service public*,Positive
rigide,service public*,Positive
serré,service public*,Positive
sévère,service public*,Positive
structurel ,service public*,Positive
tomber*,service public*,Positive
troublant,service public*,Positive
troublé*,service public*,Positive
urgent*,service public*,Positive
baisse,titres d'État,Positive
consolider,titres d'État,Positive
corrompre ,titres d'État,Positive
déséquilibre,titres d'État,Positive
déstabiliser,titres d'État,Positive
détériorer,titres d'État,Positive
difficile,titres d'État,Positive
diminuer,titres d'État,Positive
discipline*,titres d'État,Positive
échouer*,titres d'État,Positive
en difficulté,titres d'État,Positive
faible*,titres d'État,Positive
fragile,titres d'État,Positive
fraude*,titres d'État,Positive
inefficace,titres d'État,Positive
insoutenable,titres d'État,Positive
instable,titres d'État,Positive
insuffisant ,titres d'État,Positive
involontaire,titres d'État,Positive
irresponsable*,titres d'État,Positive
lent,titres d'État,Positive
maigre,titres d'État,Positive
négatif,titres d'État,Positive
petit*,titres d'État,Positive
pire*,titres d'État,Positive
problème*,titres d'État,Positive
réduire,titres d'État,Positive
restrictif*,titres d'État,Positive
réticent,titres d'État,Positive
rigide,titres d'État,Positive
serré,titres d'État,Positive
sévère,titres d'État,Positive
structurel ,titres d'État,Positive
tomber*,titres d'État,Positive
troublant,titres d'État,Positive
troublé*,titres d'État,Positive
urgent*,titres d'État,Positive
baisse,transmission ,Positive
consolider,transmission ,Positive
corrompre ,transmission ,Positive
déséquilibre,transmission ,Positive
déstabiliser,transmission ,Positive
détériorer,transmission ,Positive
difficile,transmission ,Positive
diminuer,transmission ,Positive
discipline*,transmission ,Positive
échouer*,transmission ,Positive
en difficulté,transmission ,Positive
faible*,transmission ,Positive
fragile,transmission ,Positive
fraude*,transmission ,Positive
inefficace,transmission ,Positive
insoutenable,transmission ,Positive
instable,transmission ,Positive
insuffisant ,transmission ,Positive
involontaire,transmission ,Positive
irresponsable*,transmission ,Positive
lent,transmission ,Positive
maigre,transmission ,Positive
négatif,transmission ,Positive
petit*,transmission ,Positive
pire*,transmission ,Positive
problème*,transmission ,Positive
réduire,transmission ,Positive
restrictif*,transmission ,Positive
réticent,transmission ,Positive
rigide,transmission ,Positive
serré,transmission ,Positive
sévère,transmission ,Positive
structurel ,transmission ,Positive
tomber*,transmission ,Positive
troublant,transmission ,Positive
troublé*,transmission ,Positive
urgent*,transmission ,Positive
baisse,unité politique ,Positive
consolider,unité politique ,Positive
corrompre ,unité politique ,Positive
déséquilibre,unité politique ,Positive
déstabiliser,unité politique ,Positive
détériorer,unité politique ,Positive
difficile,unité politique ,Positive
diminuer,unité politique ,Positive
discipline*,unité politique ,Positive
échouer*,unité politique ,Positive
en difficulté,unité politique ,Positive
faible*,unité politique ,Positive
fragile,unité politique ,Positive
fraude*,unité politique ,Positive
inefficace,unité politique ,Positive
insoutenable,unité politique ,Positive
instable,unité politique ,Positive
insuffisant ,unité politique ,Positive
involontaire,unité politique ,Positive
irresponsable*,unité politique ,Positive
lent,unité politique ,Positive
maigre,unité politique ,Positive
négatif,unité politique ,Positive
petit*,unité politique ,Positive
pire*,unité politique ,Positive
problème*,unité politique ,Positive
réduire,unité politique ,Positive
restrictif*,unité politique ,Positive
réticent,unité politique ,Positive
rigide,unité politique ,Positive
serré,unité politique ,Positive
sévère,unité politique ,Positive
structurel ,unité politique ,Positive
tomber*,unité politique ,Positive
troublant,unité politique ,Positive
troublé*,unité politique ,Positive
urgent*,unité politique ,Positive
accommodant,bailout,Negative
améliorant,bailout,Negative
améliorer,bailout,Negative
avantageux*,bailout,Negative
bonne,bailout,Negative
constant,bailout,Negative
couvrir,bailout,Negative
croissant,bailout,Negative
efficace,bailout,Negative
élevant,bailout,Negative
élevé,bailout,Negative
en croissance,bailout,Negative
en hausse,bailout,Negative
encourager,bailout,Negative
enourageant,bailout,Negative
équilibre*,bailout,Negative
expansif,bailout,Negative
ferme,bailout,Negative
fort*,bailout,Negative
généreux*,bailout,Negative
grand,bailout,Negative
illimité,bailout,Negative
meilleur,bailout,Negative
positif,bailout,Negative
prometteur,bailout,Negative
protégeant,bailout,Negative
puissant,bailout,Negative
responsable,bailout,Negative
réussi,bailout,Negative
robuste,bailout,Negative
sain,bailout,Negative
sauver,bailout,Negative
secours,bailout,Negative
solide,bailout,Negative
stable,bailout,Negative
stable ,bailout,Negative
stimulant,bailout,Negative
accommodant,bail-out ,Negative
améliorant,bail-out ,Negative
améliorer,bail-out ,Negative
avantageux*,bail-out ,Negative
bonne,bail-out ,Negative
constant,bail-out ,Negative
couvrir,bail-out ,Negative
croissant,bail-out ,Negative
efficace,bail-out ,Negative
élevant,bail-out ,Negative
élevé,bail-out ,Negative
en croissance,bail-out ,Negative
en hausse,bail-out ,Negative
encourager,bail-out ,Negative
enourageant,bail-out ,Negative
équilibre*,bail-out ,Negative
expansif,bail-out ,Negative
ferme,bail-out ,Negative
fort*,bail-out ,Negative
généreux*,bail-out ,Negative
grand,bail-out ,Negative
illimité,bail-out ,Negative
meilleur,bail-out ,Negative
positif,bail-out ,Negative
prometteur,bail-out ,Negative
protégeant,bail-out ,Negative
puissant,bail-out ,Negative
responsable,bail-out ,Negative
réussi,bail-out ,Negative
robuste,bail-out ,Negative
sain,bail-out ,Negative
sauver,bail-out ,Negative
secours,bail-out ,Negative
solide,bail-out ,Negative
stable,bail-out ,Negative
stable ,bail-out ,Negative
stimulant,bail-out ,Negative
accommodant,bilan du gouvernement*,Negative
améliorant,bilan du gouvernement*,Negative
améliorer,bilan du gouvernement*,Negative
avantageux*,bilan du gouvernement*,Negative
bonne,bilan du gouvernement*,Negative
constant,bilan du gouvernement*,Negative
couvrir,bilan du gouvernement*,Negative
croissant,bilan du gouvernement*,Negative
efficace,bilan du gouvernement*,Negative
élevant,bilan du gouvernement*,Negative
élevé,bilan du gouvernement*,Negative
en croissance,bilan du gouvernement*,Negative
en hausse,bilan du gouvernement*,Negative
encourager,bilan du gouvernement*,Negative
enourageant,bilan du gouvernement*,Negative
équilibre*,bilan du gouvernement*,Negative
expansif,bilan du gouvernement*,Negative
ferme,bilan du gouvernement*,Negative
fort*,bilan du gouvernement*,Negative
généreux*,bilan du gouvernement*,Negative
grand,bilan du gouvernement*,Negative
illimité,bilan du gouvernement*,Negative
meilleur,bilan du gouvernement*,Negative
positif,bilan du gouvernement*,Negative
prometteur,bilan du gouvernement*,Negative
protégeant,bilan du gouvernement*,Negative
puissant,bilan du gouvernement*,Negative
responsable,bilan du gouvernement*,Negative
réussi,bilan du gouvernement*,Negative
robuste,bilan du gouvernement*,Negative
sain,bilan du gouvernement*,Negative
sauver,bilan du gouvernement*,Negative
secours,bilan du gouvernement*,Negative
solide,bilan du gouvernement*,Negative
stable,bilan du gouvernement*,Negative
stable ,bilan du gouvernement*,Negative
stimulant,bilan du gouvernement*,Negative
accommodant,budget de l'état ,Negative
améliorant,budget de l'état ,Negative
améliorer,budget de l'état ,Negative
avantageux*,budget de l'état ,Negative
bonne,budget de l'état ,Negative
constant,budget de l'état ,Negative
couvrir,budget de l'état ,Negative
croissant,budget de l'état ,Negative
efficace,budget de l'état ,Negative
élevant,budget de l'état ,Negative
élevé,budget de l'état ,Negative
en croissance,budget de l'état ,Negative
en hausse,budget de l'état ,Negative
encourager,budget de l'état ,Negative
enourageant,budget de l'état ,Negative
équilibre*,budget de l'état ,Negative
expansif,budget de l'état ,Negative
ferme,budget de l'état ,Negative
fort*,budget de l'état ,Negative
généreux*,budget de l'état ,Negative
grand,budget de l'état ,Negative
illimité,budget de l'état ,Negative
meilleur,budget de l'état ,Negative
positif,budget de l'état ,Negative
prometteur,budget de l'état ,Negative
protégeant,budget de l'état ,Negative
puissant,budget de l'état ,Negative
responsable,budget de l'état ,Negative
réussi,budget de l'état ,Negative
robuste,budget de l'état ,Negative
sain,budget de l'état ,Negative
sauver,budget de l'état ,Negative
secours,budget de l'état ,Negative
solide,budget de l'état ,Negative
stable,budget de l'état ,Negative
stable ,budget de l'état ,Negative
stimulant,budget de l'état ,Negative
accommodant,budget du gouvernement,Negative
améliorant,budget du gouvernement,Negative
améliorer,budget du gouvernement,Negative
avantageux*,budget du gouvernement,Negative
bonne,budget du gouvernement,Negative
constant,budget du gouvernement,Negative
couvrir,budget du gouvernement,Negative
croissant,budget du gouvernement,Negative
efficace,budget du gouvernement,Negative
élevant,budget du gouvernement,Negative
élevé,budget du gouvernement,Negative
en croissance,budget du gouvernement,Negative
en hausse,budget du gouvernement,Negative
encourager,budget du gouvernement,Negative
enourageant,budget du gouvernement,Negative
équilibre*,budget du gouvernement,Negative
expansif,budget du gouvernement,Negative
ferme,budget du gouvernement,Negative
fort*,budget du gouvernement,Negative
généreux*,budget du gouvernement,Negative
grand,budget du gouvernement,Negative
illimité,budget du gouvernement,Negative
meilleur,budget du gouvernement,Negative
positif,budget du gouvernement,Negative
prometteur,budget du gouvernement,Negative
protégeant,budget du gouvernement,Negative
puissant,budget du gouvernement,Negative
responsable,budget du gouvernement,Negative
réussi,budget du gouvernement,Negative
robuste,budget du gouvernement,Negative
sain,budget du gouvernement,Negative
sauver,budget du gouvernement,Negative
secours,budget du gouvernement,Negative
solide,budget du gouvernement,Negative
stable,budget du gouvernement,Negative
stable ,budget du gouvernement,Negative
stimulant,budget du gouvernement,Negative
accommodant,demande étrangère,Negative
améliorant,demande étrangère,Negative
améliorer,demande étrangère,Negative
avantageux*,demande étrangère,Negative
bonne,demande étrangère,Negative
constant,demande étrangère,Negative
couvrir,demande étrangère,Negative
croissant,demande étrangère,Negative
efficace,demande étrangère,Negative
élevant,demande étrangère,Negative
élevé,demande étrangère,Negative
en croissance,demande étrangère,Negative
en hausse,demande étrangère,Negative
encourager,demande étrangère,Negative
enourageant,demande étrangère,Negative
équilibre*,demande étrangère,Negative
expansif,demande étrangère,Negative
ferme,demande étrangère,Negative
fort*,demande étrangère,Negative
généreux*,demande étrangère,Negative
grand,demande étrangère,Negative
illimité,demande étrangère,Negative
meilleur,demande étrangère,Negative
positif,demande étrangère,Negative
prometteur,demande étrangère,Negative
protégeant,demande étrangère,Negative
puissant,demande étrangère,Negative
responsable,demande étrangère,Negative
réussi,demande étrangère,Negative
robuste,demande étrangère,Negative
sain,demande étrangère,Negative
sauver,demande étrangère,Negative
secours,demande étrangère,Negative
solide,demande étrangère,Negative
stable,demande étrangère,Negative
stable ,demande étrangère,Negative
stimulant,demande étrangère,Negative
accommodant,demande intérieure,Negative
améliorant,demande intérieure,Negative
améliorer,demande intérieure,Negative
avantageux*,demande intérieure,Negative
bonne,demande intérieure,Negative
constant,demande intérieure,Negative
couvrir,demande intérieure,Negative
croissant,demande intérieure,Negative
efficace,demande intérieure,Negative
élevant,demande intérieure,Negative
élevé,demande intérieure,Negative
en croissance,demande intérieure,Negative
en hausse,demande intérieure,Negative
encourager,demande intérieure,Negative
enourageant,demande intérieure,Negative
équilibre*,demande intérieure,Negative
expansif,demande intérieure,Negative
ferme,demande intérieure,Negative
fort*,demande intérieure,Negative
généreux*,demande intérieure,Negative
grand,demande intérieure,Negative
illimité,demande intérieure,Negative
meilleur,demande intérieure,Negative
positif,demande intérieure,Negative
prometteur,demande intérieure,Negative
protégeant,demande intérieure,Negative
puissant,demande intérieure,Negative
responsable,demande intérieure,Negative
réussi,demande intérieure,Negative
robuste,demande intérieure,Negative
sain,demande intérieure,Negative
sauver,demande intérieure,Negative
secours,demande intérieure,Negative
solide,demande intérieure,Negative
stable,demande intérieure,Negative
stable ,demande intérieure,Negative
stimulant,demande intérieure,Negative
accommodant,dépenses publiques,Negative
améliorant,dépenses publiques,Negative
améliorer,dépenses publiques,Negative
avantageux*,dépenses publiques,Negative
bonne,dépenses publiques,Negative
constant,dépenses publiques,Negative
couvrir,dépenses publiques,Negative
croissant,dépenses publiques,Negative
efficace,dépenses publiques,Negative
élevant,dépenses publiques,Negative
élevé,dépenses publiques,Negative
en croissance,dépenses publiques,Negative
en hausse,dépenses publiques,Negative
encourager,dépenses publiques,Negative
enourageant,dépenses publiques,Negative
équilibre*,dépenses publiques,Negative
expansif,dépenses publiques,Negative
ferme,dépenses publiques,Negative
fort*,dépenses publiques,Negative
généreux*,dépenses publiques,Negative
grand,dépenses publiques,Negative
illimité,dépenses publiques,Negative
meilleur,dépenses publiques,Negative
positif,dépenses publiques,Negative
prometteur,dépenses publiques,Negative
protégeant,dépenses publiques,Negative
puissant,dépenses publiques,Negative
responsable,dépenses publiques,Negative
réussi,dépenses publiques,Negative
robuste,dépenses publiques,Negative
sain,dépenses publiques,Negative
sauver,dépenses publiques,Negative
secours,dépenses publiques,Negative
solide,dépenses publiques,Negative
stable,dépenses publiques,Negative
stable ,dépenses publiques,Negative
stimulant,dépenses publiques,Negative
accommodant,employé*,Negative
améliorant,employé*,Negative
améliorer,employé*,Negative
avantageux*,employé*,Negative
bonne,employé*,Negative
constant,employé*,Negative
couvrir,employé*,Negative
croissant,employé*,Negative
efficace,employé*,Negative
élevant,employé*,Negative
élevé,employé*,Negative
en croissance,employé*,Negative
en hausse,employé*,Negative
encourager,employé*,Negative
enourageant,employé*,Negative
équilibre*,employé*,Negative
expansif,employé*,Negative
ferme,employé*,Negative
fort*,employé*,Negative
généreux*,employé*,Negative
grand,employé*,Negative
illimité,employé*,Negative
meilleur,employé*,Negative
positif,employé*,Negative
prometteur,employé*,Negative
protégeant,employé*,Negative
puissant,employé*,Negative
responsable,employé*,Negative
réussi,employé*,Negative
robuste,employé*,Negative
sain,employé*,Negative
sauver,employé*,Negative
secours,employé*,Negative
solide,employé*,Negative
stable,employé*,Negative
stable ,employé*,Negative
stimulant,employé*,Negative
accommodant,employeur*,Negative
améliorant,employeur*,Negative
améliorer,employeur*,Negative
avantageux*,employeur*,Negative
bonne,employeur*,Negative
constant,employeur*,Negative
couvrir,employeur*,Negative
croissant,employeur*,Negative
efficace,employeur*,Negative
élevant,employeur*,Negative
élevé,employeur*,Negative
en croissance,employeur*,Negative
en hausse,employeur*,Negative
encourager,employeur*,Negative
enourageant,employeur*,Negative
équilibre*,employeur*,Negative
expansif,employeur*,Negative
ferme,employeur*,Negative
fort*,employeur*,Negative
généreux*,employeur*,Negative
grand,employeur*,Negative
illimité,employeur*,Negative
meilleur,employeur*,Negative
positif,employeur*,Negative
prometteur,employeur*,Negative
protégeant,employeur*,Negative
puissant,employeur*,Negative
responsable,employeur*,Negative
réussi,employeur*,Negative
robuste,employeur*,Negative
sain,employeur*,Negative
sauver,employeur*,Negative
secours,employeur*,Negative
solide,employeur*,Negative
stable,employeur*,Negative
stable ,employeur*,Negative
stimulant,employeur*,Negative
accommodant,export*,Negative
améliorant,export*,Negative
améliorer,export*,Negative
avantageux*,export*,Negative
bonne,export*,Negative
constant,export*,Negative
couvrir,export*,Negative
croissant,export*,Negative
efficace,export*,Negative
élevant,export*,Negative
élevé,export*,Negative
en croissance,export*,Negative
en hausse,export*,Negative
encourager,export*,Negative
enourageant,export*,Negative
équilibre*,export*,Negative
expansif,export*,Negative
ferme,export*,Negative
fort*,export*,Negative
généreux*,export*,Negative
grand,export*,Negative
illimité,export*,Negative
meilleur,export*,Negative
positif,export*,Negative
prometteur,export*,Negative
protégeant,export*,Negative
puissant,export*,Negative
responsable,export*,Negative
réussi,export*,Negative
robuste,export*,Negative
sain,export*,Negative
sauver,export*,Negative
secours,export*,Negative
solide,export*,Negative
stable,export*,Negative
stable ,export*,Negative
stimulant,export*,Negative
accommodant,fiscal,Negative
améliorant,fiscal,Negative
améliorer,fiscal,Negative
avantageux*,fiscal,Negative
bonne,fiscal,Negative
constant,fiscal,Negative
couvrir,fiscal,Negative
croissant,fiscal,Negative
efficace,fiscal,Negative
élevant,fiscal,Negative
élevé,fiscal,Negative
en croissance,fiscal,Negative
en hausse,fiscal,Negative
encourager,fiscal,Negative
enourageant,fiscal,Negative
équilibre*,fiscal,Negative
expansif,fiscal,Negative
ferme,fiscal,Negative
fort*,fiscal,Negative
généreux*,fiscal,Negative
grand,fiscal,Negative
illimité,fiscal,Negative
meilleur,fiscal,Negative
positif,fiscal,Negative
prometteur,fiscal,Negative
protégeant,fiscal,Negative
puissant,fiscal,Negative
responsable,fiscal,Negative
réussi,fiscal,Negative
robuste,fiscal,Negative
sain,fiscal,Negative
sauver,fiscal,Negative
secours,fiscal,Negative
solide,fiscal,Negative
stable,fiscal,Negative
stable ,fiscal,Negative
stimulant,fiscal,Negative
accommodant,import*,Negative
améliorant,import*,Negative
améliorer,import*,Negative
avantageux*,import*,Negative
bonne,import*,Negative
constant,import*,Negative
couvrir,import*,Negative
croissant,import*,Negative
efficace,import*,Negative
élevant,import*,Negative
élevé,import*,Negative
en croissance,import*,Negative
en hausse,import*,Negative
encourager,import*,Negative
enourageant,import*,Negative
équilibre*,import*,Negative
expansif,import*,Negative
ferme,import*,Negative
fort*,import*,Negative
généreux*,import*,Negative
grand,import*,Negative
illimité,import*,Negative
meilleur,import*,Negative
positif,import*,Negative
prometteur,import*,Negative
protégeant,import*,Negative
puissant,import*,Negative
responsable,import*,Negative
réussi,import*,Negative
robuste,import*,Negative
sain,import*,Negative
sauver,import*,Negative
secours,import*,Negative
solide,import*,Negative
stable,import*,Negative
stable ,import*,Negative
stimulant,import*,Negative
accommodant,intégration,Negative
améliorant,intégration,Negative
améliorer,intégration,Negative
avantageux*,intégration,Negative
bonne,intégration,Negative
constant,intégration,Negative
couvrir,intégration,Negative
croissant,intégration,Negative
efficace,intégration,Negative
élevant,intégration,Negative
élevé,intégration,Negative
en croissance,intégration,Negative
en hausse,intégration,Negative
encourager,intégration,Negative
enourageant,intégration,Negative
équilibre*,intégration,Negative
expansif,intégration,Negative
ferme,intégration,Negative
fort*,intégration,Negative
généreux*,intégration,Negative
grand,intégration,Negative
illimité,intégration,Negative
meilleur,intégration,Negative
positif,intégration,Negative
prometteur,intégration,Negative
protégeant,intégration,Negative
puissant,intégration,Negative
responsable,intégration,Negative
réussi,intégration,Negative
robuste,intégration,Negative
sain,intégration,Negative
sauver,intégration,Negative
secours,intégration,Negative
solide,intégration,Negative
stable,intégration,Negative
stable ,intégration,Negative
stimulant,intégration,Negative
accommodant,marché du travail,Negative
améliorant,marché du travail,Negative
améliorer,marché du travail,Negative
avantageux*,marché du travail,Negative
bonne,marché du travail,Negative
constant,marché du travail,Negative
couvrir,marché du travail,Negative
croissant,marché du travail,Negative
efficace,marché du travail,Negative
élevant,marché du travail,Negative
élevé,marché du travail,Negative
en croissance,marché du travail,Negative
en hausse,marché du travail,Negative
encourager,marché du travail,Negative
enourageant,marché du travail,Negative
équilibre*,marché du travail,Negative
expansif,marché du travail,Negative
ferme,marché du travail,Negative
fort*,marché du travail,Negative
généreux*,marché du travail,Negative
grand,marché du travail,Negative
illimité,marché du travail,Negative
meilleur,marché du travail,Negative
positif,marché du travail,Negative
prometteur,marché du travail,Negative
protégeant,marché du travail,Negative
puissant,marché du travail,Negative
responsable,marché du travail,Negative
réussi,marché du travail,Negative
robuste,marché du travail,Negative
sain,marché du travail,Negative
sauver,marché du travail,Negative
secours,marché du travail,Negative
solide,marché du travail,Negative
stable,marché du travail,Negative
stable ,marché du travail,Negative
stimulant,marché du travail,Negative
accommodant,obligation d'État*,Negative
améliorant,obligation d'État*,Negative
améliorer,obligation d'État*,Negative
avantageux*,obligation d'État*,Negative
bonne,obligation d'État*,Negative
constant,obligation d'État*,Negative
couvrir,obligation d'État*,Negative
croissant,obligation d'État*,Negative
efficace,obligation d'État*,Negative
élevant,obligation d'État*,Negative
élevé,obligation d'État*,Negative
en croissance,obligation d'État*,Negative
en hausse,obligation d'État*,Negative
encourager,obligation d'État*,Negative
enourageant,obligation d'État*,Negative
équilibre*,obligation d'État*,Negative
expansif,obligation d'État*,Negative
ferme,obligation d'État*,Negative
fort*,obligation d'État*,Negative
généreux*,obligation d'État*,Negative
grand,obligation d'État*,Negative
illimité,obligation d'État*,Negative
meilleur,obligation d'État*,Negative
positif,obligation d'État*,Negative
prometteur,obligation d'État*,Negative
protégeant,obligation d'État*,Negative
puissant,obligation d'État*,Negative
responsable,obligation d'État*,Negative
réussi,obligation d'État*,Negative
robuste,obligation d'État*,Negative
sain,obligation d'État*,Negative
sauver,obligation d'État*,Negative
secours,obligation d'État*,Negative
solide,obligation d'État*,Negative
stable,obligation d'État*,Negative
stable ,obligation d'État*,Negative
stimulant,obligation d'État*,Negative
accommodant,obligation souveraine*,Negative
améliorant,obligation souveraine*,Negative
améliorer,obligation souveraine*,Negative
avantageux*,obligation souveraine*,Negative
bonne,obligation souveraine*,Negative
constant,obligation souveraine*,Negative
couvrir,obligation souveraine*,Negative
croissant,obligation souveraine*,Negative
efficace,obligation souveraine*,Negative
élevant,obligation souveraine*,Negative
élevé,obligation souveraine*,Negative
en croissance,obligation souveraine*,Negative
en hausse,obligation souveraine*,Negative
encourager,obligation souveraine*,Negative
enourageant,obligation souveraine*,Negative
équilibre*,obligation souveraine*,Negative
expansif,obligation souveraine*,Negative
ferme,obligation souveraine*,Negative
fort*,obligation souveraine*,Negative
généreux*,obligation souveraine*,Negative
grand,obligation souveraine*,Negative
illimité,obligation souveraine*,Negative
meilleur,obligation souveraine*,Negative
positif,obligation souveraine*,Negative
prometteur,obligation souveraine*,Negative
protégeant,obligation souveraine*,Negative
puissant,obligation souveraine*,Negative
responsable,obligation souveraine*,Negative
réussi,obligation souveraine*,Negative
robuste,obligation souveraine*,Negative
sain,obligation souveraine*,Negative
sauver,obligation souveraine*,Negative
secours,obligation souveraine*,Negative
solide,obligation souveraine*,Negative
stable,obligation souveraine*,Negative
stable ,obligation souveraine*,Negative
stimulant,obligation souveraine*,Negative
accommodant,petites et moyennes,Negative
améliorant,petites et moyennes,Negative
améliorer,petites et moyennes,Negative
avantageux*,petites et moyennes,Negative
bonne,petites et moyennes,Negative
constant,petites et moyennes,Negative
couvrir,petites et moyennes,Negative
croissant,petites et moyennes,Negative
efficace,petites et moyennes,Negative
élevant,petites et moyennes,Negative
élevé,petites et moyennes,Negative
en croissance,petites et moyennes,Negative
en hausse,petites et moyennes,Negative
encourager,petites et moyennes,Negative
enourageant,petites et moyennes,Negative
équilibre*,petites et moyennes,Negative
expansif,petites et moyennes,Negative
ferme,petites et moyennes,Negative
fort*,petites et moyennes,Negative
généreux*,petites et moyennes,Negative
grand,petites et moyennes,Negative
illimité,petites et moyennes,Negative
meilleur,petites et moyennes,Negative
positif,petites et moyennes,Negative
prometteur,petites et moyennes,Negative
protégeant,petites et moyennes,Negative
puissant,petites et moyennes,Negative
responsable,petites et moyennes,Negative
réussi,petites et moyennes,Negative
robuste,petites et moyennes,Negative
sain,petites et moyennes,Negative
sauver,petites et moyennes,Negative
secours,petites et moyennes,Negative
solide,petites et moyennes,Negative
stable,petites et moyennes,Negative
stable ,petites et moyennes,Negative
stimulant,petites et moyennes,Negative
accommodant,plan de sauvetage,Negative
améliorant,plan de sauvetage,Negative
améliorer,plan de sauvetage,Negative
avantageux*,plan de sauvetage,Negative
bonne,plan de sauvetage,Negative
constant,plan de sauvetage,Negative
couvrir,plan de sauvetage,Negative
croissant,plan de sauvetage,Negative
efficace,plan de sauvetage,Negative
élevant,plan de sauvetage,Negative
élevé,plan de sauvetage,Negative
en croissance,plan de sauvetage,Negative
en hausse,plan de sauvetage,Negative
encourager,plan de sauvetage,Negative
enourageant,plan de sauvetage,Negative
équilibre*,plan de sauvetage,Negative
expansif,plan de sauvetage,Negative
ferme,plan de sauvetage,Negative
fort*,plan de sauvetage,Negative
généreux*,plan de sauvetage,Negative
grand,plan de sauvetage,Negative
illimité,plan de sauvetage,Negative
meilleur,plan de sauvetage,Negative
positif,plan de sauvetage,Negative
prometteur,plan de sauvetage,Negative
protégeant,plan de sauvetage,Negative
puissant,plan de sauvetage,Negative
responsable,plan de sauvetage,Negative
réussi,plan de sauvetage,Negative
robuste,plan de sauvetage,Negative
sain,plan de sauvetage,Negative
sauver,plan de sauvetage,Negative
secours,plan de sauvetage,Negative
solide,plan de sauvetage,Negative
stable,plan de sauvetage,Negative
stable ,plan de sauvetage,Negative
stimulant,plan de sauvetage,Negative
accommodant,PME*,Negative
améliorant,PME*,Negative
améliorer,PME*,Negative
avantageux*,PME*,Negative
bonne,PME*,Negative
constant,PME*,Negative
couvrir,PME*,Negative
croissant,PME*,Negative
efficace,PME*,Negative
élevant,PME*,Negative
élevé,PME*,Negative
en croissance,PME*,Negative
en hausse,PME*,Negative
encourager,PME*,Negative
enourageant,PME*,Negative
équilibre*,PME*,Negative
expansif,PME*,Negative
ferme,PME*,Negative
fort*,PME*,Negative
généreux*,PME*,Negative
grand,PME*,Negative
illimité,PME*,Negative
meilleur,PME*,Negative
positif,PME*,Negative
prometteur,PME*,Negative
protégeant,PME*,Negative
puissant,PME*,Negative
responsable,PME*,Negative
réussi,PME*,Negative
robuste,PME*,Negative
sain,PME*,Negative
sauver,PME*,Negative
secours,PME*,Negative
solide,PME*,Negative
stable,PME*,Negative
stable ,PME*,Negative
stimulant,PME*,Negative
accommodant,programme*,Negative
améliorant,programme*,Negative
améliorer,programme*,Negative
avantageux*,programme*,Negative
bonne,programme*,Negative
constant,programme*,Negative
couvrir,programme*,Negative
croissant,programme*,Negative
efficace,programme*,Negative
élevant,programme*,Negative
élevé,programme*,Negative
en croissance,programme*,Negative
en hausse,programme*,Negative
encourager,programme*,Negative
enourageant,programme*,Negative
équilibre*,programme*,Negative
expansif,programme*,Negative
ferme,programme*,Negative
fort*,programme*,Negative
généreux*,programme*,Negative
grand,programme*,Negative
illimité,programme*,Negative
meilleur,programme*,Negative
positif,programme*,Negative
prometteur,programme*,Negative
protégeant,programme*,Negative
puissant,programme*,Negative
responsable,programme*,Negative
réussi,programme*,Negative
robuste,programme*,Negative
sain,programme*,Negative
sauver,programme*,Negative
secours,programme*,Negative
solide,programme*,Negative
stable,programme*,Negative
stable ,programme*,Negative
stimulant,programme*,Negative
accommodant,redistribuer*,Negative
améliorant,redistribuer*,Negative
améliorer,redistribuer*,Negative
avantageux*,redistribuer*,Negative
bonne,redistribuer*,Negative
constant,redistribuer*,Negative
couvrir,redistribuer*,Negative
croissant,redistribuer*,Negative
efficace,redistribuer*,Negative
élevant,redistribuer*,Negative
élevé,redistribuer*,Negative
en croissance,redistribuer*,Negative
en hausse,redistribuer*,Negative
encourager,redistribuer*,Negative
enourageant,redistribuer*,Negative
équilibre*,redistribuer*,Negative
expansif,redistribuer*,Negative
ferme,redistribuer*,Negative
fort*,redistribuer*,Negative
généreux*,redistribuer*,Negative
grand,redistribuer*,Negative
illimité,redistribuer*,Negative
meilleur,redistribuer*,Negative
positif,redistribuer*,Negative
prometteur,redistribuer*,Negative
protégeant,redistribuer*,Negative
puissant,redistribuer*,Negative
responsable,redistribuer*,Negative
réussi,redistribuer*,Negative
robuste,redistribuer*,Negative
sain,redistribuer*,Negative
sauver,redistribuer*,Negative
secours,redistribuer*,Negative
solide,redistribuer*,Negative
stable,redistribuer*,Negative
stable ,redistribuer*,Negative
stimulant,redistribuer*,Negative
accommodant,réforme*,Negative
améliorant,réforme*,Negative
améliorer,réforme*,Negative
avantageux*,réforme*,Negative
bonne,réforme*,Negative
constant,réforme*,Negative
couvrir,réforme*,Negative
croissant,réforme*,Negative
efficace,réforme*,Negative
élevant,réforme*,Negative
